t	x0	y0	z0	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9
0.000000000000000000e+00	0.000000000000000000e+00	7.071067811865474617e-01	7.071067811865474617e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
1.000667111407605066e-02	-9.999999951072329266e-03	7.070110670491884797e-01	7.071317777267165372e-01	-7.071067777268387998e-03	-9.571067765036471290e-05	9.999749951073554355e-01	0.000000000000000000e+00	-3.535533903723027963e-05	9.999999993749999483e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
2.001334222815210132e-02	-1.999699929434743326e-02	7.067239193638781281e-01	7.072067744430766689e-01	-1.413668622916064259e-02	-3.827837315661344235e-04	9.998999987894154895e-01	2.621325498890590514e-06	-1.413994097425861935e-04	9.999999899996678820e-01	7.071067790147071381e-07	8.321111989387199783e-09	9.999999999997500888e-01	0.000000000000000000e+00	1.767766951861513975e-09	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
3.002001334222815371e-02	-2.998799585502404455e-02	7.062453762309692795e-01	7.073317387598098138e-01	-2.119141148085587970e-02	-8.609590256352373221e-04	9.997750661168767206e-01	1.048319646695074488e-05	-3.180005494023302481e-04	9.999999493828752861e-01	2.827466080360397505e-06	7.488384440370887348e-08	9.999999999959998664e-01	-3.026657426120595096e-10	1.590770795289025305e-08	9.999999999999998890e-01	-5.303300846935050096e-11	-5.928322946555334792e-13	1.000000000000000000e+00	0.000000000000000000e+00	-8.838834759307570424e-14	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
4.002668445630420263e-02	-3.996998490768679385e-02	7.055755013140023735e-01	7.075066164015526571e-01	-2.822981192913485288e-02	-1.529803415615821208e-03	9.996002888254661434e-01	2.619936641042306432e-05	-5.649394404869239337e-04	9.999998400784981811e-01	7.064661654595258667e-06	2.828262030492765017e-07	9.999999999750053270e-01	-2.017431073232313441e-09	6.006896476191607069e-08	9.999999999999983347e-01	-3.534383582843186415e-10	-9.484685057268325393e-12	1.000000000000000000e+00	2.724879440002411703e-14	-1.414031288449488556e-12	1.000000000000000000e+00	3.535533899398282314e-15	3.848044949208424948e-17	1.000000000000000000e+00	0.000000000000000000e+00	4.419417379653785867e-18	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
5.003335557038025155e-02	-4.993995791273860702e-02	7.047143840758922639e-01	7.077313314247219989e-01	-3.524647434670300644e-02	-2.388711400232823839e-03	9.993757952361933539e-01	5.237539381084555255e-05	-8.819093186374031947e-04	9.999996097463097477e-01	1.411843753728177685e-05	7.483932891704359590e-07	9.999999999000548367e-01	-7.462384489829070959e-09	1.589015526890811733e-07	9.999999999999874545e-01	-1.306997345510371882e-09	-5.333974940925773195e-11	1.000000000000000000e+00	2.724465216702049708e-13	-7.950394696975505270e-12	1.000000000000000000e+00	3.534408048991546540e-14	9.619549001855115746e-16	1.000000000000000000e+00	-2.144991778658414899e-18	1.104718098385548756e-16	1.000000000000000000e+00	-2.209708687664519747e-19	-2.586935081552280346e-21	1.000000000000000000e+00
6.004002668445630742e-02	-5.989490126688644389e-02	7.036621401089940830e-01	7.080057862612848529e-01	-4.223600994816555793e-02	-3.436906030281895036e-03	9.991017501438969051e-01	9.160591984890279133e-05	-1.268516263759216205e-03	9.999991912370950198e-01	2.468342467050708367e-05	1.620782885636633002e-06	9.999999996940508451e-01	-2.056416318691688837e-08	3.439950313260596528e-07	9.999999999999406031e-01	-3.600379588785210373e-09	-1.943318670718760381e-10	1.000000000000000000e+00	1.389112900946976987e-12	-2.895584144808528809e-11	1.000000000000000000e+00	1.801546244293960701e-13	7.501711071742701792e-15	1.000000000000000000e+00	-3.002561224765295440e-17	8.612959240865564192e-16	1.000000000000000000e+00	-3.092464261462152454e-18	-9.312413999475390252e-20	1.000000000000000000e+00
7.004669779853235634e-02	-6.983179507233835959e-02	7.024189115584458243e-01	7.083298617748818859e-01	-4.919306040507030048e-02	-4.673440073298753411e-03	9.987783546742814433e-01	1.464719545203942174e-04	-1.724279574117298626e-03	9.999985027018374328e-01	3.944787330974859011e-05	3.081947191066746051e-06	9.999999992171835217e-01	-4.725519390273782479e-08	6.537997890439618241e-07	9.999999999997851718e-01	-8.269671933147585762e-09	-5.513700061304666438e-10	1.000000000000000000e+00	5.009934706363944867e-12	-8.211992045729811840e-11	1.000000000000000000e+00	6.494824569529764744e-13	3.580505218618932565e-14	1.000000000000000000e+00	-2.011208907433576724e-16	4.109423708492524428e-15	1.000000000000000000e+00	-2.070601528309511516e-17	-9.594862088656463460e-19	1.000000000000000000e+00
8.005336891260840526e-02	-7.974761192934744225e-02	7.009848676380194821e-01	7.087034173291916206e-01	-5.611230379760282633e-02	-6.097197430671027867e-03	9.984058461096955162e-01	2.195381732621582262e-04	-2.248632223293833918e-03	9.999974477248003701e-01	5.909239265195448496e-05	5.346350907075542707e-06	9.999999982397528298e-01	-9.586762301966020794e-08	1.133531046445523020e-06	9.999999999993529620e-01	-1.676776315309382897e-08	-1.325954987922864960e-09	9.999999999999998890e-01	1.453338638177586580e-11	-1.973825838666336568e-10	1.000000000000000000e+00	1.883167718732600973e-12	1.281719233104797857e-13	1.000000000000000000e+00	-9.156677618056785085e-16	1.470382925697496601e-14	1.000000000000000000e+00	-9.421984085405960315e-17	-5.791241715992254603e-18	1.000000000000000000e+00
9.006004002668445418e-02	-8.963931575670962271e-02	6.993602052375403888e-01	7.091262908683998445e-01	-6.298846049072974462e-02	-7.706894803401076292e-03	9.979844976839555848e-01	3.133502262183592577e-04	-2.840921399836353421e-03	9.999959154802762207e-01	8.428869911358037126e-05	8.660685928966395695e-06	9.999999964102039840e-01	-1.775232822880611995e-07	1.835055707101679066e-06	9.999999999983006926e-01	-3.103035949514061272e-08	-2.832615540786695985e-09	9.999999999999995559e-01	3.623326956778492853e-11	-4.214104128448545160e-10	1.000000000000000000e+00	4.692217240009735039e-12	3.783436195388928638e-13	1.000000000000000000e+00	-3.259201982884720981e-15	4.337951486357272208e-14	1.000000000000000000e+00	-3.351397894016350968e-16	-2.544503889477146882e-17	1.000000000000000000e+00
1.000667111407605031e-01	-9.950386064478841663e-02	6.975451496207616398e-01	7.095982990096100229e-01	-6.981629892283504335e-02	-9.501083602074716916e-03	9.975146183465702920e-01	4.304320622922896142e-04	-3.500409129388295550e-03	9.999937809127448229e-01	1.156983746787974441e-04	1.330354293505661333e-05	9.999999932184510110e-01	-3.065190412393676296e-07	2.816762206904795711e-06	9.999999999959860997e-01	-5.354040823804573163e-08	-5.533862478955694859e-09	9.999999999999985567e-01	8.074304168262573545e-11	-8.227111051705987697e-10	1.000000000000000000e+00	1.044929529500569392e-11	9.712766256986656521e-13	1.000000000000000000e+00	-9.756524927644805402e-15	1.112919270157623482e-13	1.000000000000000000e+00	-1.002464234015170614e-15	-9.015760145840823337e-17	1.000000000000000000e+00
1.100733822548365520e-01	-1.093381897456003615e-01	6.955399552124198470e-01	7.101192371470160802e-01	-7.659064129518430852e-02	-1.147815209595485185e-02	9.969965524967749904e-01	5.732832701455781686e-04	-4.226272979056554246e-03	9.999909049401394245e-01	1.539716367281793305e-04	1.958504021435912850e-05	9.999999879545806714e-01	-5.007069028195621600e-07	4.143413536206304170e-06	9.999999999912908555e-01	-8.739070893647403248e-08	-1.007959060979313036e-08	9.999999999999961142e-01	1.649659017454597230e-10	-1.497364684305106011e-09	1.000000000000000000e+00	2.133296040040001477e-11	2.241909848511872190e-12	1.000000000000000000e+00	-2.566177664403210796e-14	2.566990374047506437e-13	1.000000000000000000e+00	-2.634331022096259969e-15	-2.730072163520927327e-16	1.000000000000000000e+00
1.200800533689126148e-01	-1.191392342044494262e-01	6.933449064730198286e-01	7.106888795676324921e-01	-8.330636915087720473e-02	-1.363632779550300218e-02	9.964306796878302785e-01	7.443764383252241424e-04	-5.017606843730643487e-03	9.999871346798817617e-01	1.997461207469008624e-04	2.784641011651004826e-05	9.999999796630322235e-01	-7.818682050045796420e-07	5.885983631550125530e-06	9.999999999823719898e-01	-1.363444948482507012e-07	-1.735084887220706308e-08	9.999999999999905631e-01	3.144605747244075064e-10	-2.575347135121009452e-09	1.000000000000000000e+00	4.063146276507521701e-11	4.757995908393540392e-12	1.000000000000000000e+00	-6.102248214219789224e-14	5.443512596579654597e-13	1.000000000000000000e+00	-6.258001422584597113e-15	-7.328436994665572841e-16	1.000000000000000000e+00
1.300867244829886638e-01	-1.289039121375481489e-01	6.909603188597370771e-01	7.113069795783575344e-01	-8.995842883231072729e-02	-1.597368006203814597e-02	9.958174143020888103e-01	9.461545367189582801e-04	-5.873421814025651770e-03	9.999823036973140011e-01	2.536456772988629786e-04	3.845954355158056156e-05	9.999999670923663819e-01	-1.176081298147079202e-06	8.121477356240096253e-06	9.999999999663292671e-01	-2.048937702229505011e-07	-2.850789021581501269e-08	9.999999999999786837e-01	5.663515853924174213e-10	-4.227419460865775144e-09	1.000000000000000000e+00	7.311160102527841351e-11	9.432615117719361289e-12	1.000000000000000000e+00	-1.338147083259114816e-13	1.078203096875887220e-12	1.000000000000000000e+00	-1.370771241075170635e-14	-1.787597822783733640e-15	1.000000000000000000e+00
1.400933955970647127e-01	-1.386291276600074007e-01	6.883865398716563222e-01	7.119732696441306574e-01	-9.654183680657245359e-02	-1.848812293767315706e-02	9.951572051973772703e-01	1.181028321560806827e-03	-6.792647125475830862e-03	9.999762322761138744e-01	3.162791846392148183e-04	5.182649301070022511e-05	9.999999486407448179e-01	-1.714082075542741565e-06	1.093273431116488259e-05	9.999999999387687577e-01	-2.983151926465407414e-07	-4.504240385639961627e-08	9.999999999999544809e-01	9.728115407308660893e-10	-6.672552494274006871e-09	1.000000000000000000e+00	1.254577881311011623e-10	1.767252266849293710e-11	1.000000000000000000e+00	-2.745116255026743237e-13	2.018110132127963409e-12	1.000000000000000000e+00	-2.808607233996725322e-14	-4.032813475219537934e-15	1.000000000000000000e+00
