t	x0	y0	z0
2.341561040693795892e+00	-3.360091336187696204e-02	4.392972309431736333e-02	9.984694076686095876e-01
2.351567711807871941e+00	-3.478637125173811295e-02	4.278634618796244016e-02	9.984784609369499186e-01
2.361574382921947990e+00	-3.593397946592617048e-02	4.161177529156098037e-02	9.984874607509236499e-01
2.371581054036024039e+00	-3.704294320822960201e-02	4.040723595812131114e-02	9.984964074250325394e-01
2.381587725150100088e+00	-3.811250663622094831e-02	3.917397311651262676e-02	9.985053012719415921e-01
2.391594396264176137e+00	-3.914195330320366373e-02	3.791324985314605683e-02	9.985141426024884970e-01
2.401601067378252186e+00	-4.013060656260352549e-02	3.662634618468142700e-02	9.985229317256953951e-01
2.411607738492328235e+00	-4.107782993466519567e-02	3.531455782290168072e-02	9.985316689487779840e-01
2.421614409606404283e+00	-4.198302743534931131e-02	3.397919493289770776e-02	9.985403545771572853e-01
2.431621080720480332e+00	-4.284564386735909003e-02	3.262158088570509679e-02	9.985489889144693043e-01
2.441627751834556381e+00	-4.366516507326004964e-02	3.124305100653299028e-02	9.985575722625752437e-01
2.451634422948632430e+00	-4.444111815068991361e-02	2.984495131972221202e-02	9.985661049215719398e-01
2.461641094062708479e+00	-4.517307162968969142e-02	2.842863729156622221e-02	9.985745871898020765e-01
2.471647765176784528e+00	-4.586063561222028517e-02	2.699547257212361537e-02	9.985830193638639551e-01
2.481654436290860577e+00	-4.650346187396230124e-02	2.554682773714529384e-02	9.985914017386219310e-01
2.491661107404936626e+00	-4.710124392852944181e-02	2.408407903123261848e-02	9.985997346072162939e-01
2.501667778519012675e+00	-4.765371705425877624e-02	2.260860711333537165e-02	9.986080182610731493e-01
2.511674449633088724e+00	-4.816065828377330549e-02	2.112179580568969428e-02	9.986162529899144102e-01
2.521681120747164773e+00	-4.862188635654412366e-02	1.962503084728666955e-02	9.986244390817672345e-01
2.531687791861240822e+00	-4.903726163471118504e-02	1.811969865295191828e-02	9.986325768229751265e-01
2.541694462975316871e+00	-4.940668598245252785e-02	1.660718507910504196e-02	9.986406664982053760e-01
2.551701134089392919e+00	-4.973010260922291342e-02	1.508887419725589776e-02	9.986487083904608264e-01
2.561707805203468968e+00	-5.000749587721260020e-02	1.356614707628125450e-02	9.986567027810886454e-01
2.571714476317545017e+00	-5.023889107340696186e-02	1.204038057451172795e-02	9.986646499497895402e-01
2.581721147431621066e+00	-5.042435414665689258e-02	1.051294614264407755e-02	9.986725501746278599e-01
2.591727818545697115e+00	-5.056399141019847499e-02	8.985208638478322032e-03	9.986804037320411442e-01
2.601734489659773164e+00	-5.065794921008850982e-02	7.458525154462858006e-03	9.986882108968485605e-01
2.611741160773849213e+00	-5.070641356005042844e-02	5.934243859013612482e-03	9.986959719422618953e-01
2.621747831887925262e+00	-5.070960974325125492e-02	4.413702852555295708e-03	9.987036871398925486e-01
2.631754503002001311e+00	-5.066780188155770720e-02	2.898229039214319722e-03	9.987113567597635244e-01
2.641761174116077360e+00	-5.058129247284398611e-02	1.389137015073439816e-03	9.987189810703158699e-01
2.651767845230153409e+00	-5.045042189694998180e-02	-1.122720261217081207e-04	9.987265603384202217e-01
2.661774516344229458e+00	-5.027556789091198325e-02	-1.604711368934854006e-03	9.987340948293839116e-01
2.671781187458305507e+00	-5.005714499411247770e-02	-3.086909833042080289e-03	9.987415848069616242e-01
2.681787858572381555e+00	-4.979560396401775529e-02	-4.557612810039554478e-03	9.987490305333630580e-01
2.691794529686457604e+00	-4.949143116319499464e-02	-6.015583279452596174e-03	9.987564322692629171e-01
2.701801200800533653e+00	-4.914514791832134966e-02	-7.459602803165849005e-03	9.987637902738092377e-01
2.711807871914609702e+00	-4.875730985191868011e-02	-8.888472497518085449e-03	9.987711048046318263e-01
2.721814543028685751e+00	-4.832850618756732303e-02	-1.030101398232943777e-02	9.987783761178523623e-01
2.731821214142761800e+00	-4.785935902937135666e-02	-1.169607030615362094e-02	9.987856044680917256e-01
2.741827885256837849e+00	-4.735052261646637006e-02	-1.307250684707301179e-02	9.987927901084793225e-01
2.751834556370913898e+00	-4.680268255337820260e-02	-1.442921218838013817e-02	9.987999332906618566e-01
2.761841227484989947e+00	-4.621655501705762559e-02	-1.576509896851531478e-02	9.988070342648115441e-01
2.771847898599065996e+00	-4.559288594143223738e-02	-1.707910470465672306e-02	9.988140932796348848e-01
2.781854569713142045e+00	-4.493245018033141525e-02	-1.837019258938616881e-02	9.988211105823809888e-01
2.791861240827218094e+00	-4.423605064965480810e-02	-1.963735225988106139e-02	9.988280864188505692e-01
2.801867911941294143e+00	-4.350451744966772616e-02	-2.087960053911074726e-02	9.988350210334031587e-01
2.811874583055370191e+00	-4.273870696831978677e-02	-2.209598214854339299e-02	9.988419146689667683e-01
2.821881254169446240e+00	-4.193950096649419479e-02	-2.328557039189758232e-02	9.988487675670453259e-01
2.831887925283522289e+00	-4.110780564610631849e-02	-2.444746780950152881e-02	9.988555799677276692e-01
