t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.200800533689126148e-01	3.875042753527235123e-02	1.034095078589250122e-01	9.938837346743373269e-01	1.979978347208759953e-02	1.086420292781663383e-01	9.938837346736189016e-01
1.300867244829886638e-01	4.182230900670556167e-02	1.022057553126050761e-01	9.938837346743972789e-01	2.142955789747011397e-02	1.083323405061410311e-01	9.938837346736189016e-01
1.400933955970647127e-01	4.485685950745818551e-02	1.009107729862457337e-01	9.938837346744571200e-01	2.305449631690745932e-02	1.079982043868934344e-01	9.938837346736189016e-01
1.501000667111407616e-01	4.785137037035336327e-02	9.952571679276531191e-02	9.938837346745169610e-01	2.467423203072745957e-02	1.076396963248843902e-01	9.938837346736189016e-01
1.601067378252168105e-01	5.080316866795656083e-02	9.805182304582925334e-02	9.938837346745769130e-01	2.628839951335186151e-02	1.072568972245883517e-01	9.938837346736189016e-01
1.701134089392928594e-01	5.370961959845470257e-02	9.649040735630531884e-02	9.938837346746366430e-01	2.789663449578455925e-02	1.068498934722356547e-01	9.938837346736189016e-01
1.801200800533689084e-01	5.656812883750409610e-02	9.484286345793754847e-02	9.938837346746965951e-01	2.949857404781609099e-02	1.064187769163178199e-01	9.938837346736189016e-01
1.901267511674449573e-01	5.937614485394773073e-02	9.311066196328679490e-02	9.938837346747564361e-01	3.109385665992608905e-02	1.059636448468599806e-01	9.938837346736189016e-01
2.001334222815210062e-01	6.213116118733504750e-02	9.129534905104877418e-02	9.938837346748162771e-01	3.268212232486505942e-02	1.054845999734656259e-01	9.938837346736189016e-01
2.101400933955970551e-01	6.483071868521117498e-02	8.939854508592100235e-02	9.938837346748762291e-01	3.426301261889718591e-02	1.049817504021379883e-01	9.938837346736189016e-01
2.201467645096731041e-01	6.747240769817858252e-02	8.742194317225057687e-02	9.938837346749360702e-01	3.583617078268587497e-02	1.044552096108838229e-01	9.938837346736189016e-01
2.301534356237491530e-01	7.005387023077191966e-02	8.536730764275397842e-02	9.938837346749959112e-01	3.740124180180333380e-02	1.039050964241049341e-01	9.938837346736189016e-01
2.401601067378252297e-01	7.257280204622605646e-02	8.323647248365778628e-02	9.938837346750558632e-01	3.895787248684699777e-02	1.033315349857829024e-01	9.938837346736189016e-01
2.501667778519012786e-01	7.502695472325859871e-02	8.103133969766593281e-02	9.938837346751155932e-01	4.050571155314336425e-02	1.027346547314636899e-01	9.938837346736189016e-01
2.601734489659773275e-01	7.741413766303109623e-02	7.875387760621502253e-02	9.938837346751755453e-01	4.204440970002271821e-02	1.021145903590478243e-01	9.938837346736189016e-01
2.701801200800533764e-01	7.973222004449724565e-02	7.640611909253271217e-02	9.938837346752353863e-01	4.357361968964552912e-02	1.014714817983932010e-01	9.938837346736189016e-01
