t	x0	y0	z0	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9
0.000000000000000000e+00	0.000000000000000000e+00	7.071067811865474617e-01	7.071067811865474617e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
1.000667111407605066e-02	-2.414213330959393000e-02	7.066695814145886878e-01	7.071317134046470887e-01	7.071067518169380124e-03	2.871320224299639206e-04	9.999749584661382640e-01	0.000000000000000000e+00	-3.535533903723027963e-05	9.999999993749999483e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
2.001334222815210132e-02	-4.825070353189556127e-02	7.053584421464768051e-01	7.072067149719186707e-01	1.410530022070340984e-02	1.147960118502695673e-03	9.998998563322480937e-01	9.278090826833242105e-06	-1.412115197541792848e-04	9.999999899866118813e-01	-7.071067660597564324e-07	-3.203422635580848480e-08	9.999999999997496447e-01	0.000000000000000000e+00	1.767766951861513975e-09	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
3.002001334222815371e-02	-7.229219552062592091e-02	7.031754026029126692e-01	7.073317408691902619e-01	2.106596408310062313e-02	2.579171802742757577e-03	9.997747611487605157e-01	3.706302122410603731e-05	-3.163101870078094510e-04	9.999999492870977891e-01	-2.817273985531246442e-06	-2.881294004985336494e-07	9.999999999959899855e-01	-1.226188535168482701e-09	1.588100700161939860e-08	9.999999999999998890e-01	5.303300782160296025e-11	2.485594793721159199e-12	1.000000000000000000e+00	0.000000000000000000e+00	-8.838834759307570424e-14	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
4.002668445630420263e-02	-9.623320927714640316e-02	7.001238577602626467e-01	7.075067160296844015e-01	2.791658650077296494e-02	4.575257664080251835e-03	9.995997855219118655e-01	9.245261682666728708e-05	-5.585608840215944716e-04	9.999998397311133935e-01	-6.996774929641075699e-06	-1.086324244044508132e-06	9.999999999749326074e-01	-8.161614210076035934e-09	5.964191363866869307e-08	9.999999999999983347e-01	3.518969246630540745e-10	3.974270431507401314e-11	1.000000000000000000e+00	1.171012959860910012e-13	-1.411406654223963897e-12	1.000000000000000000e+00	-3.535533867010905230e-15	-1.684739134825958397e-16	1.000000000000000000e+00	0.000000000000000000e+00	4.419417379653785867e-18	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
5.003335557038025155e-02	-1.200405172723368608e-01	6.962085520763228175e-01	7.077315354205857556e-01	3.462108588258470954e-02	7.128530968836349797e-03	9.993750869711216511e-01	1.843490804667766809e-04	-8.650529609618689414e-04	9.999996088493192659e-01	-1.386763423984371534e-05	-2.867143262637892953e-06	9.999999998997342043e-01	-3.011637903352314358e-08	1.565024487009127407e-07	9.999999999999874545e-01	1.291597749023600009e-09	2.230353323117833266e-10	1.000000000000000000e+00	1.168966305427708663e-12	-7.884804495967152675e-12	1.000000000000000000e+00	-3.517265513384181254e-14	-4.208872460067841689e-15	1.000000000000000000e+00	-9.528541736618650131e-18	1.102548855907572242e-16	1.000000000000000000e+00	2.209708671470830848e-19	1.041243349497399780e-20	1.000000000000000000e+00
6.004002668445630742e-02	-1.436811214387791746e-01	6.914355707214187019e-01	7.080060641571095381e-01	4.114389979097958505e-02	1.022915500115623329e-02	9.991008677295561968e-01	3.213952982726419726e-04	-1.232072170399128473e-03	9.999991893512859553e-01	-2.399342034694043401e-05	-6.188691452526464484e-06	9.999999996930079016e-01	-8.272067176007381954e-08	3.352679662449742010e-07	9.999999999999403810e-01	3.521972073128349004e-09	8.100706680262790871e-10	1.000000000000000000e+00	5.943539900443787932e-12	-2.844494433714959111e-11	1.000000000000000000e+00	-1.777570799110089295e-13	-3.274550474444912900e-14	1.000000000000000000e+00	-1.331515863625716734e-16	8.534897492920441132e-16	1.000000000000000000e+00	3.077260313388393743e-18	3.745861564978059223e-19	1.000000000000000000e+00
7.004669779853235634e-02	-1.671223097240707445e-01	6.858123283310411100e-01	7.083301376488567724e-01	4.745011115377050642e-02	1.386517803173233955e-02	9.987773744882505467e-01	5.119124796019025722e-04	-1.655121868161425844e-03	9.999984992574812992e-01	-3.786551546081962127e-05	-1.172040350869677530e-05	9.999999992144175121e-01	-1.893159244017964725e-07	6.290879741352341435e-07	9.999999999997842837e-01	7.987422752560672166e-09	2.289277293391339495e-09	1.000000000000000000e+00	2.135507331633649447e-11	-7.968568922141907077e-11	1.000000000000000000e+00	-6.334476415257614613e-13	-1.557487986409122458e-13	1.000000000000000000e+00	-8.891517709790634923e-16	4.029094618368351773e-15	1.000000000000000000e+00	2.042249447046983416e-17	3.850219658829912022e-18	1.000000000000000000e+00
8.005336891260840526e-02	-1.903317120967669418e-01	6.793475553008372358e-01	7.087035617781877184e-01	5.350557208110721941e-02	1.802257577536371322e-02	9.984048980842866738e-01	7.638394523960530084e-04	-2.128948715459022187e-03	9.999974420600574732e-01	-5.588997713080159815e-05	-2.023549038945761657e-05	9.999999982334177862e-01	-3.822202751172898523e-07	1.074245230625970036e-06	9.999999999993500754e-01	1.595088727169144472e-08	5.479027927378488379e-09	9.999999999999998890e-01	6.166093479136427986e-11	-1.886880910602649025e-10	1.000000000000000000e+00	-1.810315695112538976e-12	-5.550574564101685062e-13	1.000000000000000000e+00	-4.031323927676387605e-15	1.421988173674685824e-14	1.000000000000000000e+00	9.181433652684775446e-17	2.315589697104070827e-17	1.000000000000000000e+00
9.006004002668445418e-02	-2.132773558972959338e-01	6.720512816493717789e-01	7.091261131102808424e-01	5.927702483160219443e-02	2.268530116827935025e-02	9.979837731336206330e-01	1.084673927529147212e-03	-2.647572756037392359e-03	9.999959069121094890e-01	-7.837510173356273028e-05	-3.260213512225085567e-05	9.999999963972221462e-01	-7.038456344568961204e-07	1.708756690187423053e-06	9.999999999982924770e-01	2.899938724285150084e-08	1.163956456348345062e-08	9.999999999999995559e-01	1.528823782170583020e-10	-3.958141107650603910e-10	1.000000000000000000e+00	-4.433573524330481380e-12	-1.629681281389991343e-12	1.000000000000000000e+00	-1.427538200301638804e-14	4.125824375274035268e-14	1.000000000000000000e+00	3.217105648175994851e-16	1.012738467984976395e-16	1.000000000000000000e+00
1.000667111407605031e-01	-2.359277204272086370e-01	6.639348184786626472e-01	7.095975391344913064e-01	6.473221948402824166e-02	2.783534126735741701e-02	9.975143776092659786e-01	1.481416036194830926e-03	-3.204321720606853260e-03	9.999937688450055706e-01	-1.055197959174555632e-04	-4.977349846708167011e-05	9.999999931940858344e-01	-1.207644971761608469e-06	2.570802026462569730e-06	9.999999999959664487e-01	4.902877753510417741e-08	2.259503530957516600e-08	9.999999999999985567e-01	3.385358006380138741e-10	-7.572040486291296799e-10	1.000000000000000000e+00	-9.677367988026788479e-12	-4.157705575725710767e-12	1.000000000000000000e+00	-4.247558340364524974e-14	1.037972046319690505e-13	1.000000000000000000e+00	9.452233488081349000e-16	3.568602804098195447e-16	1.000000000000000000e+00
