t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
4.102735156771180614e-01	1.057703094929539622e-01	3.816216791451564755e-02	9.936580350250427962e-01	6.379742125211858295e-02	9.013884286365803078e-02	9.938837346736189016e-01
4.202801867911941103e-01	1.069097309211595875e-01	3.500227699132386211e-02	9.936524291923146679e-01	6.514427838920668068e-02	8.917031425518834320e-02	9.938837346736189016e-01
4.302868579052701592e-01	1.079547460680220089e-01	3.180837779713521773e-02	9.936468184940278059e-01	6.647643442424269744e-02	8.818166259182726174e-02	9.938837346736189016e-01
4.402935290193462081e-01	1.089043402405961425e-01	2.858329099841566689e-02	9.936412029261167955e-01	6.779358872972243710e-02	8.717311098248563261e-02	9.938837346736189016e-01
4.503002001334222570e-01	1.097575830262511876e-01	2.532986752628350186e-02	9.936355824845125584e-01	6.909544406358046620e-02	8.614488702689283850e-02	9.938837346736189016e-01
4.603068712474983060e-01	1.105136291950492289e-01	2.205098605810416196e-02	9.936299571651434626e-01	7.038170663626847068e-02	8.509722276423449527e-02	9.938837346736189016e-01
4.703135423615743549e-01	1.111717195268655950e-01	1.874955047218858362e-02	9.936243269639341014e-01	7.165208617705490224e-02	8.403035462078811690e-02	9.938837346736189016e-01
4.803202134756504593e-01	1.117311815624504046e-01	1.542848727784422620e-02	9.936186918768066256e-01	7.290629599953019069e-02	8.294452335656885000e-02	9.938837346736189016e-01
4.903268845897265082e-01	1.121914302776964162e-01	1.209074302305169872e-02	9.936130518996796335e-01	7.414405306630331149e-02	8.183997401099725455e-02	9.938837346736189016e-01
5.003335557038025572e-01	1.125519686804473951e-01	8.739281682061821738e-03	9.936074070284687254e-01	7.536507805287480377e-02	8.071695584760116282e-02	9.938837346736189016e-01
5.103402268178786061e-01	1.128123883292490442e-01	5.377082025227755691e-03	9.936017572590866154e-01	7.656909541067187519e-02	7.957572229776449513e-02	9.938837346736189016e-01
5.203468979319546550e-01	1.129723697735140059e-01	2.007134973404622793e-03	9.935961025874422425e-01	7.775583342923143848e-02	7.841653090353539746e-02	9.938837346736189016e-01
5.303535690460307039e-01	1.130316829146423563e-01	-1.367559060735203938e-03	9.935904430094419926e-01	7.892502429751692417e-02	7.723964325950677390e-02	9.938837346736189016e-01
5.403602401601067529e-01	1.129901872877086960e-01	-4.743992842109416748e-03	9.935847785209889205e-01	8.007640416435526931e-02	7.604532495378221735e-02	9.938837346736189016e-01
5.503669112741828018e-01	1.128478322633977571e-01	-8.119154990982343015e-03	9.935791091179829726e-01	8.120971319798009347e-02	7.483384550804085544e-02	9.938837346736189016e-01
5.603735823882588507e-01	1.126046571699415855e-01	-1.149003266668805097e-02	9.935734347963206536e-01	8.232469564466793344e-02	7.360547831671430952e-02	9.938837346736189016e-01
5.703802535023348996e-01	1.122607913348821623e-01	-1.485361425492995324e-02	9.935677555518959148e-01	8.342109988645417251e-02	7.236050058528992190e-02	9.938837346736189016e-01
5.803869246164109486e-01	1.118164540465548112e-01	-1.820689205626166082e-02	9.935620713805989324e-01	8.449867849791560526e-02	7.109919326775376858e-02	9.938837346736189016e-01
5.903935957304869975e-01	1.112719544352597095e-01	-2.154686497335084328e-02	9.935563822783171073e-01	8.555718830200696734e-02	6.982184100318773734e-02	9.938837346736189016e-01
6.004002668445630464e-01	1.106276912741597646e-01	-2.487054119462689741e-02	9.935506882409349538e-01	8.659639042493859351e-02	6.852873205153522940e-02	9.938837346736189016e-01
6.104069379586390953e-01	1.098841527000154056e-01	-2.817494087191447366e-02	9.935449892643332115e-01	8.761605035008307452e-02	6.722015822854937594e-02	9.938837346736189016e-01
6.204136090727151442e-01	1.090419158539381594e-01	-3.145709878965830680e-02	9.935392853443897332e-01	8.861593797089861724e-02	6.589641483993917415e-02	9.938837346736189016e-01
6.304202801867911932e-01	1.081016464424166268e-01	-3.471406702335026739e-02	9.935335764769790412e-01	8.959582764285717316e-02	6.455780061472771170e-02	9.938837346736189016e-01
6.404269513008672421e-01	1.070640982189395157e-01	-3.794291758477725401e-02	9.935278626579729933e-01	9.055549823436551127e-02	6.320461763783823128e-02	9.938837346736189016e-01
6.504336224149432910e-01	1.059301123866116523e-01	-4.114074505171820550e-02	9.935221438832398944e-01	9.149473317666810546e-02	6.183717128192247475e-02	9.938837346736189016e-01
6.604402935290193399e-01	1.047006169222301220e-01	-4.430466917973066576e-02	9.935164201486451629e-01	9.241332051272005410e-02	6.045577013844734976e-02	9.938837346736189016e-01
6.704469646430953889e-01	1.033766258223574319e-01	-4.743183749368102414e-02	9.935106914500505537e-01	9.331105294501952641e-02	5.906072594805509418e-02	9.938837346736189016e-01
6.804536357571714378e-01	1.019592382719993612e-01	-5.051942785668894764e-02	9.935049577833148238e-01	9.418772788238843896e-02	5.765235353021292558e-02	9.938837346736189016e-01
6.904603068712474867e-01	1.004496377365643178e-01	-5.356465101417477725e-02	9.934992191442943987e-01	9.504314748569128724e-02	5.623097071216753146e-02	9.938837346736189016e-01
7.004669779853235356e-01	9.884909097784977394e-02	-5.656475311071838818e-02	9.934934755288411523e-01	9.587711871248139062e-02	5.479689825722125485e-02	9.938837346736189016e-01
7.104736490993995845e-01	9.715894699487094555e-02	-5.951701817746145318e-02	9.934877269328048488e-01	9.668945336056486428e-02	5.335045979234534497e-02	9.938837346736189016e-01
7.204803202134756335e-01	9.538063589041301249e-02	-6.241877058780823107e-02	9.934819733520315888e-01	9.747996811047210386e-02	5.189198173514717599e-02	9.938837346736189016e-01
