t	x0	y0	z0
1.721147431621080637e+00	3.991630704340112107e-02	9.808220541074412144e-03	9.991548865125140511e-01
1.731154102735156686e+00	3.938927500860842784e-02	1.089195758204267693e-02	9.991645761706762219e-01
1.741160773849232735e+00	3.883441962223910249e-02	1.195391794309734815e-02	9.991741548390917771e-01
1.751167444963308784e+00	3.825253627537807122e-02	1.299343777020713075e-02	9.991836237866456027e-01
1.761174116077384832e+00	3.764443451189341400e-02	1.400988009747482915e-02	9.991929842677711449e-01
1.771180787191460881e+00	3.701093717016187140e-02	1.500263508806755179e-02	9.992022375226152775e-01
1.781187458305536930e+00	3.635287952315041649e-02	1.597112024903479463e-02	9.992113847771982860e-01
1.791194129419612979e+00	3.567110841761378381e-02	1.691478062012781447e-02	9.992204272435747381e-01
1.801200800533689028e+00	3.496648141315988889e-02	1.783308893675461526e-02	9.992293661199901367e-01
1.811207471647765077e+00	3.423986592192652251e-02	1.872554576722590403e-02	9.992382025910380161e-01
1.821214142761841126e+00	3.349213834960366315e-02	1.959167962446747499e-02	9.992469378278140413e-01
1.831220813875917175e+00	3.272418323852628597e-02	2.043104705239472824e-02	9.992555729880691073e-01
1.841227484989993224e+00	3.193689241355226333e-02	2.124323268716448235e-02	9.992641092163595529e-01
1.851234156104069273e+00	3.113116413142963390e-02	2.202784929353856017e-02	9.992725476441967070e-01
1.861240827218145322e+00	3.030790223434628658e-02	2.278453777661236870e-02	9.992808893901953260e-01
1.871247498332221371e+00	2.946801530834347246e-02	2.351296716917990193e-02	9.992891355602182557e-01
1.881254169446297420e+00	2.861241584726287659e-02	2.421283459502480973e-02	9.992972872475224255e-01
1.891260840560373468e+00	2.774201942288413020e-02	2.488386520844421829e-02	9.993053455328997359e-01
1.901267511674449517e+00	2.685774386189722709e-02	2.552581211032936906e-02	9.993133114848201659e-01
1.911274182788525566e+00	2.596050843034060016e-02	2.613845624114329719e-02	9.993211861595689971e-01
1.921280853902601837e+00	2.505123302612238118e-02	2.672160625115213226e-02	9.993289706013877005e-01
1.931287525016677886e+00	2.413083738022791039e-02	2.727509834828175175e-02	9.993366658426082738e-01
1.941294196130753935e+00	2.320024026720251750e-02	2.779879612398688041e-02	9.993442729037881334e-01
1.951300867244829984e+00	2.226035872548369141e-02	2.829259035753422732e-02	9.993517927938456724e-01
1.961307538358906033e+00	2.131210728814159766e-02	2.875639879911489477e-02	9.993592265101899352e-01
1.971314209472982082e+00	2.035639722457182124e-02	2.919016593221532979e-02	9.993665750388519564e-01
1.981320880587058131e+00	1.939413579366820739e-02	2.959386271568866661e-02	9.993738393546138798e-01
1.991327551701134180e+00	1.842622550898798811e-02	2.996748630598090185e-02	9.993810204211368564e-01
2.001334222815210229e+00	1.745356341640499215e-02	3.031105975997816504e-02	9.993881191910860551e-01
2.011340893929286278e+00	1.647704038473047153e-02	3.062463171895290007e-02	9.993951366062567843e-01
2.021347565043362327e+00	1.549754040976423358e-02	3.090827607409729963e-02	9.994020735976963943e-01
2.031354236157438375e+00	1.451593993222202728e-02	3.116209161414291648e-02	9.994089310858274011e-01
2.041360907271514424e+00	1.353310716996797280e-02	3.138620165557488850e-02	9.994157099805675015e-01
2.051367578385590473e+00	1.254990146496363229e-02	3.158075365595848505e-02	9.994224111814490330e-01
2.061374249499666522e+00	1.156717264532791840e-02	3.174591881090430695e-02	9.994290355777365464e-01
2.071380920613742571e+00	1.058576040288445284e-02	3.188189163520655650e-02	9.994355840485437126e-01
2.081387591727818620e+00	9.606493686555386130e-03	3.198888952869626684e-02	9.994420574629482301e-01
2.091394262841894669e+00	8.630190111942872763e-03	3.206715232735835031e-02	9.994484566801060677e-01
2.101400933955970718e+00	7.657655387421558567e-03	3.211694184026785831e-02	9.994547825493639293e-01
2.111407605070046767e+00	6.689682757047489547e-03	3.213854137290653168e-02	9.994610359103712760e-01
2.121414276184122816e+00	5.727052460570862535e-03	3.213225523742610501e-02	9.994672175931890168e-01
2.131420947298198865e+00	4.770531210822027968e-03	3.209840825042973439e-02	9.994733284184003086e-01
2.141427618412274914e+00	3.820871688722043361e-03	3.203734521884682440e-02	9.994793691972171379e-01
2.151434289526350963e+00	2.878812056151060922e-03	3.194943041448043697e-02	9.994853407315866800e-01
2.161440960640427011e+00	1.945075486889743686e-03	3.183504703780964257e-02	9.994912438142972144e-01
2.171447631754503060e+00	1.020369715830860002e-03	3.169459667163145727e-02	9.994970792290820416e-01
2.181454302868579109e+00	1.053866066402205575e-04	3.152849872512938217e-02	9.995028477507219566e-01
2.191460973982655158e+00	-7.991982619718465469e-04	3.133718986895696335e-02	9.995085501451476118e-01
2.201467645096731207e+00	-1.692725991225162022e-03	3.112112346192576554e-02	9.995141871695401026e-01
2.211474316210807256e+00	-2.574554738364992577e-03	3.088076896988763489e-02	9.995197595724296669e-01
2.221480987324883305e+00	-3.444060073770170184e-03	3.061661137740123023e-02	9.995252680937954937e-01
2.231487658438959354e+00	-4.300635318983820829e-03	3.032915059277198344e-02	9.995307134651610914e-01
2.241494329553035403e+00	-5.143691865593974684e-03	3.001890084705399753e-02	9.995360964096927647e-01
2.251501000667111452e+00	-5.972659474908649686e-03	2.968639008760042691e-02	9.995414176422924291e-01
2.261507671781187501e+00	-6.786986558387188978e-03	2.933215936674720553e-02	9.995466778696930898e-01
2.271514342895263550e+00	-7.586140438806664513e-03	2.895676222621230630e-02	9.995518777905514352e-01
2.281521014009339599e+00	-8.369607592158979231e-03	2.856076407778972842e-02	9.995570180955393180e-01
2.291527685123415647e+00	-9.136893870290983474e-03	2.814474158091409550e-02	9.995620994674351278e-01
2.301534356237491696e+00	-9.887524704316341326e-03	2.770928201766770238e-02	9.995671225812136074e-01
2.311541027351567745e+00	-1.062104528884414041e-02	2.725498266579755302e-02	9.995720881041345596e-01
2.321547698465643794e+00	-1.133702074708523889e-02	2.678245017030517552e-02	9.995769966958301112e-01
2.331554369579719843e+00	-1.203503627691317190e-02	2.629229991416676820e-02	9.995818490083925312e-01
2.341561040693795892e+00	-1.271469727797185263e-02	2.578515538873553045e-02	9.995866456864599403e-01
2.351567711807871941e+00	-1.337562945993770076e-02	2.526164756437202299e-02	9.995913873673001326e-01
2.361574382921947990e+00	-1.401747893205878941e-02	2.472241426184203922e-02	9.995960746808959518e-01
2.371581054036024039e+00	-1.463991227410826879e-02	2.416809952501441233e-02	9.996007082500268925e-01
2.381587725150100088e+00	-1.524261658890388796e-02	2.359935299538424430e-02	9.996052886903525891e-01
2.391594396264176137e+00	-1.582529953655942290e-02	2.301682928893909047e-02	9.996098166104923077e-01
2.401601067378252186e+00	-1.638768935064784799e-02	2.242118737587812938e-02	9.996142926121067696e-01
2.411607738492328235e+00	-1.692953483646935861e-02	2.181308996368558004e-02	9.996187172899760887e-01
2.421614409606404283e+00	-1.745060535163087470e-02	2.119320288405136463e-02	9.996230912320789308e-01
2.431621080720480332e+00	-1.795069076915619538e-02	2.056219448412282061e-02	9.996274150196698960e-01
2.441627751834556381e+00	-1.842960142335875462e-02	1.992073502256212075e-02	9.996316892273559018e-01
2.451634422948632430e+00	-1.888716803872102223e-02	1.926949607087436941e-02	9.996359144231723448e-01
2.461641094062708479e+00	-1.932324164203641156e-02	1.860914992046159427e-02	9.996400911686572632e-01
2.471647765176784528e+00	-1.973769345808113265e-02	1.794036899584763173e-02	9.996442200189264993e-01
2.481654436290860577e+00	-2.013041478909444529e-02	1.726382527450842294e-02	9.996483015227456415e-01
2.491661107404936626e+00	-2.050131687835661520e-02	1.658018971373178066e-02	9.996523362226039655e-01
2.501667778519012675e+00	-2.085033075816415324e-02	1.589013168491945280e-02	9.996563246547841564e-01
2.511674449633088724e+00	-2.117740708251208623e-02	1.519431841573353446e-02	9.996602673494345837e-01
2.521681120747164773e+00	-2.148251594480245219e-02	1.449341444047756201e-02	9.996641648306384687e-01
2.531687791861240822e+00	-2.176564668090756952e-02	1.378808105909131929e-02	9.996680176164833842e-01
2.541694462975316871e+00	-2.202680765792542836e-02	1.307897580512648594e-02	9.996718262191296445e-01
2.551701134089392919e+00	-2.226602604897301788e-02	1.236675192305831950e-02	9.996755911448774734e-01
2.561707805203468968e+00	-2.248334759437151109e-02	1.165205785527653401e-02	9.996793128942341733e-01
2.571714476317545017e+00	-2.267883634958482025e-02	1.093553673908617165e-02	9.996829919619802940e-01
2.581721147431621066e+00	-2.285257442028033534e-02	1.021782591403689287e-02	9.996866288372352471e-01
2.591727818545697115e+00	-2.300466168488749311e-02	9.499556439886543135e-03	9.996902240035206999e-01
2.601734489659773164e+00	-2.313521550503643345e-02	8.781352625492266570e-03	9.996937779388259671e-01
