t	x0	y0	z0	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9
1.000667111407605031e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01	-2.881467274099915390e-02	9.370718235497361992e-02	9.951827362901354279e-01
1.100733822548365520e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01	-3.155017953373338846e-02	9.266826402415632991e-02	9.951970553685026699e-01
1.200800533689126148e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01	-3.424949283427821539e-02	9.154985884866971568e-02	9.952113321226720988e-01
1.300867244829886638e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01	-3.691031397035979267e-02	9.035319671370715955e-02	9.952255666763308861e-01
1.400933955970647127e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01	-3.953038527650348105e-02	8.907957364818337720e-02	9.952397591528129306e-01
1.501000667111407616e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01	-4.210749198726381620e-02	8.773035047786510721e-02	9.952539096751007452e-01
1.601067378252168105e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01	-4.463946408675421168e-02	8.630695142461820846e-02	9.952680183658249025e-01
1.701134089392928594e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01	-4.712417811295252501e-02	8.481086265317505646e-02	9.952820853472662543e-01
1.801200800533689084e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01	-4.955955891530276075e-02	8.324363076686822072e-02	9.952961107413563768e-01
1.901267511674449573e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01	-5.194358136417948080e-02	8.160686125381828859e-02	9.953100946696779028e-01
2.001334222815210062e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01	-5.427427201082835745e-02	7.990221688510359965e-02	9.953240372534668534e-01
2.101400933955970551e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01	-5.654971069644439130e-02	7.813141606647787396e-02	9.953379386136125273e-01
2.201467645096731041e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01	-5.876803210909858216e-02	7.629623114523893801e-02	9.953517988706588326e-01
2.301534356237491530e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01	-6.092742728727407187e-02	7.439848667388718195e-02	9.953656181448049534e-01
2.401601067378252297e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01	-6.302614506882388279e-02	7.244005763224631300e-02	9.953793965559064594e-01
