t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
2.681787858572381555e+00	-7.826003656613911286e-02	-6.406771397035640470e-02	9.948722001861741715e-01	-8.542439287194569797e-02	-6.998424861123381246e-02	9.938837346736189016e-01
2.691794529686457604e+00	-7.918799794422513860e-02	-6.286372820677942064e-02	9.948755764705100590e-01	-8.646604964794538106e-02	-6.869311617257257974e-02	9.938837346736189016e-01
2.701801200800533653e+00	-8.009746394527886282e-02	-6.164632992987506555e-02	9.948789505641940645e-01	-8.748819364014656652e-02	-6.738648176603170836e-02	9.938837346736189016e-01
2.711807871914609702e+00	-8.098824114206805425e-02	-6.041580286803324013e-02	9.948823224686048627e-01	-8.849059418142832256e-02	-6.606464025965229359e-02	9.938837346736189016e-01
2.721814543028685751e+00	-8.186014045420583751e-02	-5.917243353243053366e-02	9.948856921851211288e-01	-8.947302506017208723e-02	-6.472788995325989836e-02	9.938837346736189016e-01
2.731821214142761800e+00	-8.271297718808182098e-02	-5.791651115051686671e-02	9.948890597151200943e-01	-9.043526457131087493e-02	-6.337653251114730435e-02	9.938837346736189016e-01
2.741827885256837849e+00	-8.354657107577678765e-02	-5.664832759893080605e-02	9.948924250599781027e-01	-9.137709556636119945e-02	-6.201087289399818958e-02	9.938837346736189016e-01
2.751834556370913898e+00	-8.436074631295280291e-02	-5.536817733585913670e-02	9.948957882210711645e-01	-9.229830550242733300e-02	-6.063121929006622807e-02	9.938837346736189016e-01
2.761841227484989947e+00	-8.515533159571032906e-02	-5.407635733285599128e-02	9.948991491997739578e-01	-9.319868649016553597e-02	-5.923788304562666723e-02	9.938837346736189016e-01
2.771847898599065996e+00	-8.593016015640542182e-02	-5.277316700613772504e-02	9.949025079974603836e-01	-9.407803534069852924e-02	-5.783117859471465644e-02	9.938837346736189016e-01
2.781854569713142045e+00	-8.668506979841904270e-02	-5.145890814736911456e-02	9.949058646155041208e-01	-9.493615361146920395e-02	-5.641142338816696605e-02	9.938837346736189016e-01
2.791861240827218094e+00	-8.741990292987127098e-02	-5.013388485395677691e-02	9.949092190552774051e-01	-9.577284765102275776e-02	-5.497893782198316759e-02	9.938837346736189016e-01
2.801867911941294143e+00	-8.813450659627392048e-02	-4.879840345886621994e-02	9.949125713181519171e-01	-9.658792864270851486e-02	-5.353404516502143634e-02	9.938837346736189016e-01
2.811874583055370191e+00	-8.882873251211438614e-02	-4.745277245997830268e-02	9.949159214054987821e-01	-9.738121264728979987e-02	-5.207707148604681646e-02	9.938837346736189016e-01
2.821881254169446240e+00	-8.950243709136447567e-02	-4.609730244900159257e-02	9.949192693186877934e-01	-9.815252064445367797e-02	-5.060834558014715850e-02	9.938837346736189016e-01
2.831887925283522289e+00	-9.015548147690795322e-02	-4.473230603995684979e-02	9.949226150590880779e-01	-9.890167857321019440e-02	-4.912819889453433342e-02	9.938837346736189016e-01
2.841894596397598338e+00	-9.078773156888098050e-02	-4.335809779725019464e-02	9.949259586280683187e-01	-9.962851737117298101e-02	-4.763696545374600938e-02	9.938837346736189016e-01
2.851901267511674387e+00	-9.139905805191941846e-02	-4.197499416335127159e-02	9.949293000269960885e-01	-1.003328730127114460e-01	-4.613498178426676810e-02	9.938837346736189016e-01
2.861907938625750436e+00	-9.198933642130779909e-02	-4.058331338609320882e-02	9.949326392572381828e-01	-1.010145865459663589e-01	-4.462258683858410374e-02	9.938837346736189016e-01
2.871914609739826485e+00	-9.255844700802474956e-02	-3.918337544561095037e-02	9.949359763201605089e-01	-1.016735041287206015e-01	-4.310012191869694309e-02	9.938837346736189016e-01
2.881921280853902534e+00	-9.310627500267969203e-02	-3.777550198093462819e-02	9.949393112171283082e-01	-1.023094770631165634e-01	-4.156793059909446447e-02	9.938837346736189016e-01
2.891927951967978583e+00	-9.363271047833639227e-02	-3.636001621625495339e-02	9.949426439495061558e-01	-1.029223618292129383e-01	-4.002635864922110542e-02	9.938837346736189016e-01
2.901934623082054632e+00	-9.413764841221855528e-02	-3.493724288687728718e-02	9.949459745186574056e-01	-1.035120201173728299e-01	-3.847575395544718113e-02	9.938837346736189016e-01
2.911941294196130681e+00	-9.462098870629370717e-02	-3.350750816488154427e-02	9.949493029259448562e-01	-1.040783188594760073e-01	-3.691646644256122572e-02	9.938837346736189016e-01
2.921947965310206730e+00	-9.508263620673103322e-02	-3.207113958450471397e-02	9.949526291727307514e-01	-1.046211302589483000e-01	-3.534884799480287471e-02	9.938837346736189016e-01
2.931954636424282779e+00	-9.552250072222964739e-02	-3.062846596726311738e-02	9.949559532603761136e-01	-1.051403318196016679e-01	-3.377325237645262962e-02	9.938837346736189016e-01
2.941961307538358827e+00	-9.594049704121392075e-02	-2.917981734683156719e-02	9.949592751902412990e-01	-1.056358063732777131e-01	-3.219003515199829468e-02	9.938837346736189016e-01
2.951967978652434876e+00	-9.633654494789263556e-02	-2.772552489369640299e-02	9.949625949636857758e-01	-1.061074421062890710e-01	-3.059955360589465198e-02	9.938837346736189016e-01
2.961974649766510925e+00	-9.671056923717905041e-02	-2.626592083959971083e-02	9.949659125820685679e-01	-1.065551325846523789e-01	-2.900216666193507209e-02	9.938837346736189016e-01
2.971981320880586974e+00	-9.706249972846912877e-02	-2.480133840179181773e-02	9.949692280467475891e-01	-1.069787767781072013e-01	-2.739823480225355920e-02	9.938837346736189016e-01
2.981987991994663023e+00	-9.739227127827580766e-02	-2.333211170710937712e-02	9.949725413590797540e-01	-1.073782790829155703e-01	-2.578811998597424146e-02	9.938837346736189016e-01
2.991994663108739072e+00	-9.769982379171698872e-02	-2.185857571589632994e-02	9.949758525204215331e-01	-1.077535493434368247e-01	-2.417218556752847095e-02	9.938837346736189016e-01
3.002001334222815121e+00	-9.798510223285525345e-02	-2.038106614578492903e-02	9.949791615321287308e-01	-1.081045028724730850e-01	-2.255079621465646417e-02	9.938837346736189016e-01
3.012008005336891170e+00	-9.824805663388801180e-02	-1.889991939535423313e-02	9.949824683955559301e-01	-1.084310604703804803e-01	-2.092431782611318958e-02	9.938837346736189016e-01
3.022014676450967219e+00	-9.848864210318644674e-02	-1.741547246768338983e-02	9.949857731120569371e-01	-1.087331484429422540e-01	-1.929311744909542256e-02	9.938837346736189016e-01
3.032021347565043268e+00	-9.870681883218244967e-02	-1.592806289381700630e-02	9.949890756829853355e-01	-1.090106986179992798e-01	-1.765756319641067010e-02	9.938837346736189016e-01
3.042028018679119317e+00	-9.890255210110227013e-02	-1.443802865615998084e-02	9.949923761096928221e-01	-1.092636483608344367e-01	-1.601802416340504520e-02	9.938837346736189016e-01
3.052034689793195366e+00	-9.907581228354706004e-02	-1.294570811181919821e-02	9.949956743935316483e-01	-1.094919405883074542e-01	-1.437487034466952869e-02	9.938837346736189016e-01
3.062041360907271415e+00	-9.922657484991892485e-02	-1.145143991590932830e-02	9.949989705358521785e-01	-1.096955237817367063e-01	-1.272847255054366036e-02	9.938837346736189016e-01
3.072048032021347463e+00	-9.935482036969370268e-02	-9.955562944840236697e-03	9.950022645380046660e-01	-1.098743519985256462e-01	-1.107920232343426875e-02	9.938837346736189016e-01
3.082054703135423512e+00	-9.946053451253951405e-02	-8.458416219603212202e-03	9.950055564013378095e-01	-1.100283848825304722e-01	-9.427431853969903477e-03	9.938837346736189016e-01
3.092061374249499561e+00	-9.954370804828255315e-02	-6.960338829073466071e-03	9.950088461272005302e-01	-1.101575876731674258e-01	-7.773533897008431080e-03	9.938837346736189016e-01
3.102068045363575610e+00	-9.960433684571989854e-02	-5.461669853346117452e-03	9.950121337169397506e-01	-1.102619312132571000e-01	-6.117881687517883263e-03	9.938837346736189016e-01
3.112074716477651659e+00	-9.964242187028139741e-02	-3.962748287123080831e-03	9.950154191719030594e-01	-1.103413919556044259e-01	-4.460848856347966393e-03	9.938837346736189016e-01
3.122081387591727708e+00	-9.965796918054074804e-02	-2.463912963168024030e-03	9.950187024934357138e-01	-1.103959519683125334e-01	-2.802809345913227605e-03	9.938837346736189016e-01
3.132088058705803757e+00	-9.965098992357841745e-02	-9.655024758467600256e-04	9.950219836828833042e-01	-1.104255989388294307e-01	-1.144137325805409710e-03	9.938837346736189016e-01
3.142094729819879806e+00	-9.962150032919717124e-02	5.321448952297924435e-04	9.950252627415899775e-01	-1.104303261767265593e-01	5.147928916454531370e-04	9.938837346736189016e-01
3.152101400933955855e+00	-9.956952170299301907e-02	2.028691261442826157e-03	9.950285396708994368e-01	-1.104101326152086837e-01	2.173606935841667850e-03	9.938837346736189016e-01
3.162108072048031904e+00	-9.949508041828339366e-02	3.523799201265921666e-03	9.950318144721548297e-01	-1.103650228113545878e-01	3.831930462402641235e-03	9.938837346736189016e-01
3.172114743162107953e+00	-9.939820790689514463e-02	5.017131836211245408e-03	9.950350871466973057e-01	-1.102950069450886750e-01	5.489389237642741323e-03	9.938837346736189016e-01
3.182121414276184002e+00	-9.927894064881576108e-02	6.508352906604639686e-03	9.950383576958689025e-01	-1.102001008168837087e-01	7.145609223024671462e-03	9.938837346736189016e-01
3.192128085390260051e+00	-9.913732016070969655e-02	7.997126847172533748e-03	9.950416261210096591e-01	-1.100803258441950400e-01	8.800216659568800212e-03	9.938837346736189016e-01
3.202134756504336099e+00	-9.897339298330441737e-02	9.483118862423775206e-03	9.950448924234592818e-01	-1.099357090566274592e-01	1.045283815219892262e-02	9.938837346736189016e-01
3.212141427618412148e+00	-9.878721066764874215e-02	1.096599500180941641e-02	9.950481566045564774e-01	-1.097662830898353120e-01	1.210310075400686594e-02	9.938837346736189016e-01
3.222148098732488197e+00	-9.857882976024796851e-02	1.244542223464366326e-02	9.950514186656395088e-01	-1.095720861781576544e-01	1.375063205041499037e-02	9.938837346736189016e-01
3.232154769846564246e+00	-9.834831178707921506e-02	1.392106852476914305e-02	9.950546786080451955e-01	-1.093531621459899045e-01	1.539506024321913961e-02	9.938837346736189016e-01
3.242161440960640295e+00	-9.809572323649209946e-02	1.539260290494986333e-02	9.950579364331103571e-01	-1.091095603978940870e-01	1.703601423449191063e-02	9.938837346736189016e-01
3.252168112074716344e+00	-9.782113554099845787e-02	1.685969555097512410e-02	9.950611921421707029e-01	-1.088413359074495296e-01	1.867312371032886151e-02	9.938837346736189016e-01
3.262174783188792393e+00	-9.752462505795664316e-02	1.832201785545790537e-02	9.950644457365608320e-01	-1.085485492048471334e-01	2.030601922441682694e-02	9.938837346736189016e-01
3.272181454302868442e+00	-9.720627304915498146e-02	1.977924250131116862e-02	9.950676972176150104e-01	-1.082312663632295224e-01	2.193433228140691943e-02	9.938837346736189016e-01
3.282188125416944491e+00	-9.686616565930009082e-02	2.123104353488575180e-02	9.950709465866667269e-01	-1.078895589837801650e-01	2.355769542007293132e-02	9.938837346736189016e-01
3.292194796531020540e+00	-9.650439389341507190e-02	2.267709643875344405e-02	9.950741938450479163e-01	-1.075235041795654378e-01	2.517574229623588747e-02	9.938837346736189016e-01
3.302201467645096589e+00	-9.612105359315424591e-02	2.411707820411913838e-02	9.950774389940907350e-01	-1.071331845581321995e-01	2.678810776543745151e-02	9.938837346736189016e-01
3.312208138759172638e+00	-9.571624541203936631e-02	2.555066740284576976e-02	9.950806820351260074e-01	-1.067186882028659939e-01	2.839442796534169533e-02	9.938837346736189016e-01
3.322214809873248687e+00	-9.529007478962449318e-02	2.697754425907619366e-02	9.950839229694836696e-01	-1.062801086531131173e-01	2.999434039784801276e-02	9.938837346736189016e-01
3.332221480987324735e+00	-9.484265192459574723e-02	2.839739072043591037e-02	9.950871617984932138e-01	-1.058175448830718096e-01	3.158748401089567226e-02	9.938837346736189016e-01
3.342228152101400784e+00	-9.437409174681253565e-02	2.980989052880090792e-02	9.950903985234833549e-01	-1.053311012794565377e-01	3.317349927994295983e-02	9.938837346736189016e-01
3.352234823215476833e+00	-9.388451388829736899e-02	3.121472929061483784e-02	9.950936331457816975e-01	-1.048208876179411719e-01	3.475202828910069208e-02	9.938837346736189016e-01
3.362241494329552882e+00	-9.337404265318158259e-02	3.261159454674000119e-02	9.950968656667152912e-01	-1.042870190383859003e-01	3.632271481190306461e-02	9.938837346736189016e-01
3.372248165443628931e+00	-9.284280698661430409e-02	3.400017584182653263e-02	9.951000960876102974e-01	-1.037296160188536237e-01	3.788520439169744403e-02	9.938837346736189016e-01
3.382254836557704980e+00	-9.229094044264232743e-02	3.538016479318453061e-02	9.951033244097919894e-01	-1.031488043484217743e-01	3.943914442163409806e-02	9.938837346736189016e-01
3.392261507671781029e+00	-9.171858115106899800e-02	3.675125515914384050e-02	9.951065506345853073e-01	-1.025447150987953138e-01	4.098418422423955737e-02	9.938837346736189016e-01
3.402268178785857078e+00	-9.112587178329983884e-02	3.811314290688627704e-02	9.951097747633136370e-01	-1.019174845947279778e-01	4.251997513055356254e-02	9.938837346736189016e-01
3.412274849899933127e+00	-9.051295951718389687e-02	3.946552627973546473e-02	9.951129967973004753e-01	-1.012672543832577321e-01	4.404617055881335230e-02	9.938837346736189016e-01
3.422281521014009176e+00	-8.987999600085869178e-02	4.080810586388920747e-02	9.951162167378678758e-01	-1.005941712017640877e-01	4.556242609266632909e-02	9.938837346736189016e-01
3.432288192128085225e+00	-8.922713731560816264e-02	4.214058465457994063e-02	9.951194345863373369e-01	-9.989838694485368709e-02	4.706839955889507293e-02	9.938837346736189016e-01
3.442294863242161274e+00	-8.855454393774232769e-02	4.346266812164836790e-02	9.951226503440296911e-01	-9.918005863008229339e-02	4.856375110463508754e-02	9.938837346736189016e-01
3.452301534356237322e+00	-8.786238069950785823e-02	4.477406427451605109e-02	9.951258640122647714e-01	-9.843934836252074549e-02	5.004814327406953423e-02	9.938837346736189016e-01
3.462308205470313371e+00	-8.715081674903925324e-02	4.607448372654258939e-02	9.951290755923615228e-01	-9.767642329817262381e-02	5.152124108458284307e-02	9.938837346736189016e-01
3.472314876584389420e+00	-8.642002550936007943e-02	4.736363975875319127e-02	9.951322850856385571e-01	-9.689145560625235520e-02	5.298271210235595136e-02	9.938837346736189016e-01
3.482321547698465469e+00	-8.567018463644415771e-02	4.864124838292264996e-02	9.951354924934133761e-01	-9.608462243033155659e-02	5.443222651738704315e-02	9.938837346736189016e-01
3.492328218812541518e+00	-8.490147597634686849e-02	4.990702840400191437e-02	9.951386978170027042e-01	-9.525610584836320671e-02	5.586945721791944375e-02	9.938837346736189016e-01
3.502334889926617567e+00	-8.411408552141680373e-02	5.116070148187355782e-02	9.951419010577228219e-01	-9.440609283159208387e-02	5.729407986426104937e-02	9.938837346736189016e-01
3.512341561040693616e+00	-8.330820336559818795e-02	5.240199219242248907e-02	9.951451022168885663e-01	-9.353477520236117004e-02	5.870577296197768136e-02	9.938837346736189016e-01
3.522348232154769665e+00	-8.248402365883489296e-02	5.363062808790876324e-02	9.951483012958145524e-01	-9.264234959082277843e-02	6.010421793444521710e-02	9.938837346736189016e-01
3.532354903268845714e+00	-8.164174456058671814e-02	5.484633975662901728e-02	9.951514982958143962e-01	-9.172901739056533998e-02	6.148909919474238733e-02	9.938837346736189016e-01
3.542361574382921763e+00	-8.078156819246928855e-02	5.604886088185379034e-02	9.951546932182011584e-01	-9.079498471316480024e-02	6.286010421686935579e-02	9.938837346736189016e-01
3.552368245496997812e+00	-7.990370059002843695e-02	5.723792830002757265e-02	9.951578860642867896e-01	-8.984046234167145095e-02	6.421692360627546947e-02	9.938837346736189016e-01
3.562374916611073861e+00	-7.900835165366090762e-02	5.841328205821909314e-02	9.951610768353825742e-01	-8.886566568304271607e-02	6.555925116968003286e-02	9.938837346736189016e-01
3.572381587725149910e+00	-7.809573509869288666e-02	5.957466547080933483e-02	9.951642655327993525e-01	-8.787081471953195333e-02	6.688678398417130522e-02	9.938837346736189016e-01
3.582388258839225958e+00	-7.716606840462798822e-02	6.072182517540476027e-02	9.951674521578465216e-01	-8.685613395904537293e-02	6.819922246556681111e-02	9.938837346736189016e-01
3.592394929953302007e+00	-7.621957276357699262e-02	6.185451118796387454e-02	9.951706367118334784e-01	-8.582185238447723186e-02	6.949627043602057963e-02	9.938837346736189016e-01
3.602401601067378056e+00	-7.525647302788127102e-02	6.297247695712486493e-02	9.951738191960680657e-01	-8.476820340203525261e-02	7.077763519086156807e-02	9.938837346736189016e-01
3.612408272181454105e+00	-7.427699765694244227e-02	6.407547941772287481e-02	9.951769996118576822e-01	-8.369542478856815959e-02	7.204302756464804613e-02	9.938837346736189016e-01
3.622414943295530154e+00	-7.328137866327064098e-02	6.516327904348502564e-02	9.951801779605093934e-01	-8.260375863790614392e-02	7.329216199642396568e-02	9.938837346736189016e-01
3.632421614409606203e+00	-7.226985155776408098e-02	6.623563989889191816e-02	9.951833542433288216e-01	-8.149345130622791256e-02	7.452475659416116227e-02	9.938837346736189016e-01
3.642428285523682252e+00	-7.124265529423293164e-02	6.729232969019449673e-02	9.951865284616211449e-01	-8.036475335646531271e-02	7.574053319837405207e-02	9.938837346736189016e-01
3.652434956637758301e+00	-7.020003221318037168e-02	6.833311981557514680e-02	9.951897006166907644e-01	-7.921791950175918751e-02	7.693921744489157222e-02	9.938837346736189016e-01
3.662441627751834350e+00	-6.914222798485404609e-02	6.935778541444237444e-02	9.951928707098411930e-01	-7.805320854797777319e-02	7.812053882677330585e-02	9.938837346736189016e-01
3.672448298865910399e+00	-6.806949155158123488e-02	7.036610541584824297e-02	9.951960387423750554e-01	-7.687088333531236217e-02	7.928423075535451225e-02	9.938837346736189016e-01
3.682454969979986448e+00	-6.698207506940134781e-02	7.135786258601849175e-02	9.951992047155944210e-01	-7.567121067896206976e-02	8.043003062040722517e-02	9.938837346736189016e-01
3.692461641094062497e+00	-6.588023384900922041e-02	7.233284357498494244e-02	9.952023686308011374e-01	-7.445446130892163783e-02	8.155767984940351378e-02	9.938837346736189016e-01
3.702468312208138546e+00	-6.476422629602296421e-02	7.329083896231008977e-02	9.952055304892947207e-01	-7.322090980888608380e-02	8.266692396586725056e-02	9.938837346736189016e-01
3.712474983322214594e+00	-6.363431385059067913e-02	7.423164330189462035e-02	9.952086902923752421e-01	-7.197083455428504584e-02	8.375751264680224295e-02	9.938837346736189016e-01
3.722481654436290643e+00	-6.249076092634955892e-02	7.515505516585774259e-02	9.952118480413416624e-01	-7.070451764946206197e-02	8.482919977918225440e-02	9.938837346736189016e-01
3.732488325550366692e+00	-6.133383484875202379e-02	7.606087718748133497e-02	9.952150037374924985e-01	-6.942224486401199490e-02	8.588174351549150709e-02	9.938837346736189016e-01
3.742494996664442741e+00	-6.016380579277291057e-02	7.694891610320858666e-02	9.952181573821244909e-01	-6.812430556829174311e-02	8.691490632830206620e-02	9.938837346736189016e-01
3.752501667778518790e+00	-5.898094672001256283e-02	7.781898279368860971e-02	9.952213089765343801e-01	-6.681099266811761639e-02	8.792845506387701737e-02	9.938837346736189016e-01
3.762508338892594839e+00	-5.778553331521007336e-02	7.867089232385789110e-02	9.952244585220183515e-01	-6.548260253866559910e-02	8.892216099478607305e-02	9.938837346736189016e-01
3.772515010006670888e+00	-5.657784392218150049e-02	7.950446398205035514e-02	9.952276060198713692e-01	-6.413943495758830937e-02	8.989579987152239438e-02	9.938837346736189016e-01
3.782521681120746937e+00	-5.535815947919803248e-02	8.031952131812784834e-02	9.952307514713873982e-01	-6.278179303736416972e-02	9.084915197310912405e-02	9.938837346736189016e-01
3.792528352234822986e+00	-5.412676345381897680e-02	8.111589218062303930e-02	9.952338948778602923e-01	-6.140998315689435993e-02	9.178200215668351480e-02	9.938837346736189016e-01
3.802535023348899035e+00	-5.288394177719456940e-02	8.189340875288678157e-02	9.952370362405826842e-01	-6.002431489236180473e-02	9.269413990604853659e-02	9.938837346736189016e-01
3.812541694462975084e+00	-5.162998277785395274e-02	8.265190758823272310e-02	9.952401755608466516e-01	-5.862510094736949479e-02	9.358535937917983327e-02	9.938837346736189016e-01
3.822548365577051133e+00	-5.036517711499347710e-02	8.339122964407147398e-02	9.952433128399430506e-01	-5.721265708237254638e-02	9.445545945467817561e-02	9.938837346736189016e-01
3.832555036691127182e+00	-4.908981771128087535e-02	8.411122031502771268e-02	9.952464480791630708e-01	-5.578730204342092353e-02	9.530424377715626671e-02	9.938837346736189016e-01
3.842561707805203675e+00	-4.780419968519051405e-02	8.481172946503270915e-02	9.952495812797955699e-01	-5.434935749022742207e-02	9.613152080155065726e-02	9.938837346736189016e-01
3.852568378919279724e+00	-4.650862028288582639e-02	8.549261145838667197e-02	9.952527124431299610e-01	-5.289914792357944956e-02	9.693710383634723815e-02	9.938837346736189016e-01
3.862575050033355772e+00	-4.520337880966400490e-02	8.615372518978337002e-02	9.952558415704542139e-01	-5.143700061210838836e-02	9.772081108571228913e-02	9.938837346736189016e-01
3.872581721147431821e+00	-4.388877656097919105e-02	8.679493411329190777e-02	9.952589686630558541e-01	-4.996324551843524253e-02	9.848246569051806454e-02	9.938837346736189016e-01
3.882588392261507870e+00	-4.256511675305984371e-02	8.741610627028920111e-02	9.952620937222214081e-01	-4.847821522470786848e-02	9.922189576825474200e-02	9.938837346736189016e-01
3.892595063375583919e+00	-4.123270445313619026e-02	8.801711431633754690e-02	9.952652167492368473e-01	-4.698224485754749769e-02	9.993893445181890878e-02	9.938837346736189016e-01
3.902601734489659968e+00	-3.989184650929387954e-02	8.859783554700217945e-02	9.952683377453868108e-01	-4.547567201242026791e-02	1.006334199271707308e-01	9.938837346736189016e-01
3.912608405603736017e+00	-3.854285147996991401e-02	8.915815192260338751e-02	9.952714567119560485e-01	-4.395883667745242862e-02	1.013051954698502566e-01	9.938837346736189016e-01
3.922615076717812066e+00	-3.718602956310691765e-02	8.969795009189827917e-02	9.952745736502279783e-01	-4.243208115670515923e-02	1.019541094803455838e-01	9.938837346736189016e-01
3.932621747831888115e+00	-3.582169252498212247e-02	9.021712141468760104e-02	9.952776885614852409e-01	-4.089574999292678453e-02	1.025800155183042295e-01	9.938837346736189016e-01
3.942628418945964164e+00	-3.445015362872728970e-02	9.071556198334328192e-02	9.952808014470103659e-01	-3.935018988980018562e-02	1.031827723355801946e-01	9.938837346736189016e-01
3.952635090060040213e+00	-3.307172756255590679e-02	9.119317264325221828e-02	9.952839123080839956e-01	-3.779574963370167795e-02	1.037622439081096887e-01	9.938837346736189016e-01
3.962641761174116262e+00	-3.168673036771416790e-02	9.164985901217270747e-02	9.952870211459871053e-01	-3.623278001499083412e-02	1.043182994666074365e-01	9.938837346736189016e-01
3.972648432288192311e+00	-3.029547936617205117e-02	9.208553149849958708e-02	9.952901279619991159e-01	-3.466163374884739801e-02	1.048508135260774743e-01	9.938837346736189016e-01
3.982655103402268360e+00	-2.889829308807113223e-02	9.250010531843483319e-02	9.952932327573991156e-01	-3.308266539567455283e-02	1.053596659141312203e-01	9.938837346736189016e-01
3.992661774516344408e+00	-2.749549119894564853e-02	9.289350051206025916e-02	9.952963355334655260e-01	-3.149623128108468284e-02	1.058447417981069477e-01	9.938837346736189016e-01
4.002668445630420457e+00	-2.608739442673338807e-02	9.326564195830946979e-02	9.952994362914753257e-01	-2.990268941548783130e-02	1.063059317109839308e-01	9.938837346736189016e-01
4.012675116744496506e+00	-2.467432448859309055e-02	9.361645938883651763e-02	9.953025350327056042e-01	-2.830239941329940057e-02	1.067431315760858646e-01	9.938837346736189016e-01
4.022681787858572555e+00	-2.325660401754495871e-02	9.394588740077847167e-02	9.953056317584321189e-01	-2.669572241178595068e-02	1.071562427305678550e-01	9.938837346736189016e-01
4.032688458972648604e+00	-2.183455648895102699e-02	9.425386546841002522e-02	9.953087264699297387e-01	-2.508302098956774126e-02	1.075451719476816503e-01	9.938837346736189016e-01
4.042695130086724653e+00	-2.040850614685214143e-02	9.454033795368826931e-02	9.953118191684736660e-01	-2.346465908479510379e-02	1.079098314578141177e-01	9.938837346736189016e-01
4.052701801200800702e+00	-1.897877793017814854e-02	9.480525411568541116e-02	9.953149098553368823e-01	-2.184100191301892660e-02	1.082501389682942183e-01	9.938837346736189016e-01
4.062708472314876751e+00	-1.754569739884829019e-02	9.504856811890885493e-02	9.953179985317924805e-01	-2.021241588477231885e-02	1.085660176819639583e-01	9.938837346736189016e-01
4.072715143428952800e+00	-1.610959065977836044e-02	9.527023904050674341e-02	9.953210851991125541e-01	-1.857926852288317374e-02	1.088573963145091500e-01	9.938837346736189016e-01
4.082721814543028849e+00	-1.467078429281153118e-02	9.547023087635833627e-02	9.953241698585685304e-01	-1.694192837953474931e-02	1.091242091105462386e-01	9.938837346736189016e-01
4.092728485657104898e+00	-1.322960527658962292e-02	9.564851254604864184e-02	9.953272525114310598e-01	-1.530076495309491517e-02	1.093663958584612517e-01	9.938837346736189016e-01
4.102735156771180947e+00	-1.178638091438158168e-02	9.580505789672663641e-02	9.953303331589697933e-01	-1.365614860473142629e-02	1.095839019039977352e-01	9.938837346736189016e-01
4.112741827885256996e+00	-1.034143875988601663e-02	9.593984570584715432e-02	9.953334118024542709e-01	-1.200845047483243590e-02	1.097766781625906379e-01	9.938837346736189016e-01
4.122748498999333044e+00	-8.895106543024524498e-03	9.605285968279633768e-02	9.953364884431522563e-01	-1.035804239925169033e-02	1.099446811304431032e-01	9.938837346736189016e-01
4.132755170113409093e+00	-7.447712095742654685e-03	9.614408846940122877e-02	9.953395630823315132e-01	-8.705296825395780758e-03	1.100878728943440882e-01	9.938837346736189016e-01
4.142761841227485142e+00	-5.999583277835214210e-03	9.621352563932387969e-02	9.953426357212592501e-01	-7.050586728174373409e-03	1.102062211402241865e-01	9.938837346736189016e-01
4.152768512341561191e+00	-4.551047902812711647e-03	9.626116969634071485e-02	9.953457063612011213e-01	-5.394285525830802910e-03	1.102996991604479476e-01	9.938837346736189016e-01
4.162775183455637240e+00	-3.102433663825674044e-03	9.628702407150876996e-02	9.953487750034226700e-01	-3.736766995673219093e-03	1.103682858598408895e-01	9.938837346736189016e-01
4.172781854569713289e+00	-1.654068059663525714e-03	9.629109711921952919e-02	9.953518416491882181e-01	-2.078405189723704811e-03	1.104119657604502452e-01	9.938837346736189016e-01
4.182788525683789338e+00	-2.062783208447323800e-04	9.627340211214241439e-02	9.953549062997620878e-01	-4.195743503063967695e-04	1.104307290050376839e-01	9.938837346736189016e-01
4.192795196797865387e+00	1.240608664185151571e-03	9.623395723505941135e-02	9.953579689564067134e-01	1.239351174407836995e-03	1.104245713593039052e-01	9.938837346736189016e-01
4.202801867911941436e+00	2.686266422730899852e-03	9.617278557759342816e-02	9.953610296203846408e-01	2.897997014880606976e-03	1.103934942128441260e-01	9.938837346736189016e-01
4.212808539026017485e+00	4.130368971383935675e-03	9.608991512583212047e-02	9.953640882929575273e-01	4.555988864689540854e-03	1.103375045788345388e-01	9.938837346736189016e-01
4.222815210140093534e+00	5.572590889400995222e-03	9.598537875285019505e-02	9.953671449753859202e-01	6.212952564998559975e-03	1.102566150924495919e-01	9.938837346736189016e-01
4.232821881254169583e+00	7.012607391908676213e-03	9.585921420813309224e-02	9.953701996689304776e-01	7.868514188993872699e-03	1.101508440080107148e-01	9.938837346736189016e-01
4.242828552368245631e+00	8.450094402917385228e-03	9.571146410590451736e-02	9.953732523748495264e-01	9.522300126268094106e-03	1.100202151948667245e-01	9.938837346736189016e-01
4.252835223482321680e+00	9.884728628128364170e-03	9.554217591236231766e-02	9.953763030944023926e-01	1.117393716713295515e-02	1.098647581320073285e-01	9.938837346736189016e-01
4.262841894596397729e+00	1.131618762751738366e-02	9.535140193182482793e-02	9.953793518288465147e-01	1.282305258684111535e-02	1.096845079014106550e-01	9.938837346736189016e-01
4.272848565710473778e+00	1.274414988767889542e-02	9.513919929179277812e-02	9.953823985794388873e-01	1.446927422969948585e-02	1.094795051801261132e-01	9.938837346736189016e-01
4.282855236824549827e+00	1.416829489391443000e-02	9.490562992693006572e-02	9.953854433474359498e-01	1.611223059305318464e-02	1.092497962310950282e-01	9.938837346736189016e-01
