t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.240827218145430288e+00	1.657251031651127415e-01	-5.732772016565184092e-01	8.024265949242861407e-01	4.395858012925605435e-02	1.013053067920890310e-01	9.938837346736189016e-01
1.250833889259506337e+00	1.553729355378277721e-01	-5.826308138728556463e-01	7.977471940585009191e-01	4.429281341093666002e-02	1.011596195690921823e-01	9.938837346736189016e-01
1.260840560373582386e+00	1.447485334924382139e-01	-5.917931468902321024e-01	7.929872214263887775e-01	4.462656386526924618e-02	1.010128296247489177e-01	9.938837346736189016e-01
1.270847231487658435e+00	1.338572568922420936e-01	-6.007554740455012254e-01	7.881466203579442498e-01	4.495982785410504445e-02	1.008649385591878916e-01	9.938837346736189016e-01
1.280853902601734484e+00	1.227048132778781747e-01	-6.095092378746891359e-01	7.832253939600378745e-01	4.529260174459805166e-02	1.007159479845408656e-01	9.938837346736189016e-01
1.290860573715810533e+00	1.112972517362476876e-01	-6.180460662025869523e-01	7.782236065601361164e-01	4.562488190924483822e-02	1.005658595249251108e-01	9.938837346736189016e-01
1.300867244829886582e+00	9.964095588272250947e-02	-6.263577880265965847e-01	7.731413850578731095e-01	4.595666472592389862e-02	1.004146748164257558e-01	9.938837346736189016e-01
1.310873915943962631e+00	8.774263596149710354e-02	-6.344364491403347017e-01	7.679789201773258300e-01	4.628794657793522394e-02	1.002623955070779393e-01	9.938837346736189016e-01
1.320880587058038680e+00	7.560932007278833855e-02	-6.422743274422128001e-01	7.627364676130176102e-01	4.661872385403978414e-02	1.001090232568487698e-01	9.938837346736189016e-01
1.330887258172114729e+00	6.324834453950384239e-02	-6.498639478742141984e-01	7.574143490628842956e-01	4.694899294849880222e-02	9.995455973761935287e-02	9.938837346736189016e-01
1.340893929286190778e+00	5.066734342996636470e-02	-6.571980969364084046e-01	7.520129531417081292e-01	4.727875026111309081e-02	9.979900663316647325e-02	9.938837346736189016e-01
1.350900600400266827e+00	3.787423725726547091e-02	-6.642698367233528245e-01	7.465327361688239849e-01	4.760799219726224996e-02	9.964236563914428968e-02	9.938837346736189016e-01
1.360907271514342876e+00	2.487722087978876812e-02	-6.710725184294751289e-01	7.409742228242626183e-01	4.793671516794399678e-02	9.948463846306582203e-02	9.938837346736189016e-01
1.370913942628418924e+00	1.168475063142885087e-02	-6.775997952717865980e-01	7.353380066678956162e-01	4.826491558981309271e-02	9.932582682428435505e-02	9.938837346736189016e-01
1.380920613742494973e+00	-1.694469286156957384e-03	-6.838456347798479440e-01	7.296247505165821545e-01	4.859258988522057593e-02	9.916593245397466172e-02	9.938837346736189016e-01
1.390927284856571022e+00	-1.525150111306882578e-02	-6.898043304048144808e-01	7.238351866748145014e-01	4.891973448225264698e-02	9.900495709511422660e-02	9.938837346736189016e-01
1.400933955970647071e+00	-2.897718850263896959e-02	-6.954705124015898576e-01	7.179701170148745648e-01	4.924634581476962369e-02	9.884290250246412224e-02	9.938837346736189016e-01
1.410940627084723120e+00	-4.286217211151589768e-02	-7.008391579406392236e-01	7.120304129030854412e-01	4.957242032244491697e-02	9.867977044254996888e-02	9.938837346736189016e-01
1.420947298198799169e+00	-5.689690576168447006e-02	-7.059056004088204439e-01	7.060170149693338892e-01	4.989795445080365960e-02	9.851556269364263041e-02	9.938837346736189016e-01
1.430953969312875218e+00	-7.107167312462532582e-02	-7.106655378616847374e-01	6.999309327176707063e-01	5.022294465126166119e-02	9.835028104573882712e-02	9.938837346736189016e-01
1.440960640426951267e+00	-8.537660487493137218e-02	-7.151150405930594145e-01	6.937732439764572323e-01	5.054738738116389823e-02	9.818392730054170681e-02	9.938837346736189016e-01
1.450967311541027316e+00	-9.980169625807407130e-02	-7.192505577913231862e-01	6.875450941871970034e-01	5.087127910382322621e-02	9.801650327144111052e-02	9.938837346736189016e-01
1.460973982655103365e+00	-1.143368250146735710e-01	-7.230689232556154478e-01	6.812476955319033411e-01	5.119461628855898755e-02	9.784801078349379677e-02	9.938837346736189016e-01
1.470980653769179414e+00	-1.289717696015933723e-01	-7.265673601492431688e-01	6.748823258995552132e-01	5.151739541073534906e-02	9.767845167340365176e-02	9.938837346736189016e-01
1.480987324883255463e+00	-1.436962276484740897e-01	-7.297434847717501061e-01	6.684503276929260052e-01	5.183961295179988910e-02	9.750782778950153884e-02	9.938837346736189016e-01
1.490993995997331512e+00	-1.584998345869566561e-01	-7.325953093354531376e-01	6.619531064777920415e-01	5.216126539932182393e-02	9.733614099172525902e-02	9.938837346736189016e-01
1.501000667111407560e+00	-1.733721823888365321e-01	-7.351212437367056207e-01	6.553921294772547812e-01	5.248234924703033127e-02	9.716339315159923384e-02	9.938837346736189016e-01
1.511007338225483609e+00	-1.883028383487504176e-01	-7.373200963166899324e-01	6.487689239146332554e-01	5.280286099485283213e-02	9.698958615221407731e-02	9.938837346736189016e-01
1.521014009339559658e+00	-2.032813638467280692e-01	-7.391910736111179103e-01	6.420850752090853097e-01	5.312279714895309229e-02	9.681472188820607061e-02	9.938837346736189016e-01
1.531020680453635707e+00	-2.182973330260537803e-01	-7.407337790928310017e-01	6.353422250288146556e-01	5.344215422176926827e-02	9.663880226573659527e-02	9.938837346736189016e-01
1.541027351567711756e+00	-2.333403513223711034e-01	-7.419482109158671568e-01	6.285420692073810933e-01	5.376092873205200184e-02	9.646182920247123316e-02	9.938837346736189016e-01
1.551034022681787805e+00	-2.484000737808307324e-01	-7.428347586740956521e-01	6.216863555292780896e-01	5.407911720490231333e-02	9.628380462755896374e-02	9.938837346736189016e-01
1.561040693795863854e+00	-2.634662230993153886e-01	-7.433941991919669201e-01	6.147768813915468478e-01	5.439671617180953656e-02	9.610473048161105591e-02	9.938837346736189016e-01
1.571047364909939903e+00	-2.785286073373728355e-01	-7.436276913692489998e-01	6.078154913487681110e-01	5.471372217068909416e-02	9.592460871667994604e-02	9.938837346736189016e-01
1.581054036024015952e+00	-2.935771372324297857e-01	-7.435367701058013257e-01	6.008040745493022916e-01	5.503013174592020357e-02	9.574344129623800492e-02	9.938837346736189016e-01
1.591060707138092001e+00	-3.086018430671337298e-01	-7.431233393364304884e-01	5.937445620711321315e-01	5.534594144838358293e-02	9.556123019515605499e-02	9.938837346736189016e-01
1.601067378252168050e+00	-3.235928910342567022e-01	-7.423896642096607934e-01	5.866389241660997511e-01	5.566114783549909462e-02	9.537797739968185973e-02	9.938837346736189016e-01
1.611074049366244099e+00	-3.385405990484722238e-01	-7.413383624478065981e-01	5.794891674217096389e-01	5.597574747126315281e-02	9.519368490741852984e-02	9.938837346736189016e-01
1.621080720480320148e+00	-3.534354519574600118e-01	-7.399723949290237801e-01	5.722973318500013118e-01	5.628973692628634617e-02	9.500835472730270737e-02	9.938837346736189016e-01
1.631087391594396196e+00	-3.682681161081780008e-01	-7.382950555350332733e-01	5.650654879132643860e-01	5.660311277783062339e-02	9.482198887958263878e-02	9.938837346736189016e-01
